Loan #,Loan Type,Asset,Balance,Rate,startDate,endDate,Asset Value
1352,Car,Civic,22385.73893,0.179323057,01/10/21,01/05/27,18522.81566
1353,Car,AlfaRomeo,18355.12071,0.1621215,01/10/21,01/03/26,15479.08125
1354,Car,AlfaRomeo,13874.90654,0.154531592,01/10/21,01/02/26,11866.26652
1355,Car,Lamborghini,21596.30647,0.17988427,01/10/21,01/04/26,17099.4319
1356,Car,Mercedes,19179.57227,0.199922023,01/10/21,01/07/27,15798.75836
1357,Car,Lamborghini,18249.55025,0.193561018,01/10/21,01/12/25,15627.4601
1358,Car,Civic,13949.42534,0.184132436,01/10/21,01/12/25,13744.91975
1359,Car,Lamborghini,17432.22864,0.148972395,01/10/21,01/02/27,14366.07565
1360,Car,Civic,18673.59455,0.161123959,01/10/21,01/06/26,14275.4139
1361,Car,AlfaRomeo,10709.29585,0.131586717,01/10/21,01/12/25,8633.600316
1362,Car,AlfaRomeo,19910.88159,0.185190649,01/10/21,01/02/26,15758.04599
1363,Car,Civic,12229.6338,0.177968363,01/10/21,01/03/27,10682.09282
1364,Car,Mercedes,16989.10089,0.152715638,01/10/21,01/01/26,13960.24577
1365,Car,AlfaRomeo,18361.40363,0.142889576,01/10/21,01/04/27,16333.55224
1366,Car,AlfaRomeo,15415.13895,0.163637392,01/10/21,01/08/26,14542.58761
1367,Car,Lamborghini,12974.11564,0.176434179,01/10/21,01/01/27,10089.24294
1368,Car,Civic,20085.71497,0.152897995,01/10/21,01/04/26,16748.14504
1369,Car,AlfaRomeo,23491.06454,0.158245157,01/10/21,01/10/26,18707.27112
1370,Car,Civic,14027.53973,0.199922023,01/10/21,01/06/26,10158.41955
1371,Car,Civic,14030.73169,0.183370572,01/10/21,01/05/27,10628.07253
1372,Car,Civic,23716.37399,0.16760912,01/10/21,01/09/26,19608.9233
1373,Car,Mercedes,19475.06373,0.173348957,01/10/21,01/09/27,15608.56616
1374,Car,Civic,25386.08714,0.150113367,01/10/21,01/04/27,22009.63552
1375,Car,Civic,15679.11853,0.193167301,01/10/21,01/11/26,13568.97672
1376,Car,Mercedes,23279.75355,0.130254879,01/10/21,01/04/27,18667.16631
1377,Car,Civic,24763.65823,0.139959277,01/10/21,01/11/26,20454.96489
1378,Car,Lamborghini,21545.80843,0.162511969,01/10/21,01/04/27,16656.88525
1379,Car,Civic,22929.93821,0.130254879,01/10/21,01/12/25,17918.88326
1380,Car,Civic,20608.21296,0.177826362,01/10/21,01/07/26,17894.94755
1381,Car,Civic,17891.42713,0.143793113,01/10/21,01/12/25,15260.64162
1382,Car,Civic,14037.67008,0.194124568,01/10/21,01/06/26,10631.76104
1383,Car,Civic,23660.82765,0.165555274,01/10/21,01/07/26,19102.53464
1384,Car,Civic,17164.47511,0.162748718,01/10/21,01/12/25,13829.52679
1385,Car,Civic,22437.918,0.199922023,01/10/21,01/04/26,19460.46848
1386,Car,Lamborghini,25354.61341,0.13647181,01/10/21,01/05/27,22155.71018
1387,Car,AlfaRomeo,12697.60991,0.156652855,01/10/21,01/11/26,10807.88367
1388,Car,AlfaRomeo,21636.23159,0.152200124,01/10/21,01/09/26,18223.28198
1389,Car,Civic,14574.79651,0.182764249,01/10/21,01/08/26,11785.37816
1390,Car,Civic,7595.172607,0.199922023,01/10/21,01/02/26,5017.230057
1391,Car,Civic,22082.74514,0.183141054,01/10/21,01/12/25,18023.76817
1392,Car,Mercedes,22409.15268,0.166850428,01/10/21,01/02/27,18424.98646
1393,Car,Civic,27709.85952,0.163070402,01/10/21,01/10/26,21912.69259
1394,Car,Civic,18023.12652,0.16518832,01/10/21,01/01/27,14493.42765
1395,Car,Civic,21755.06717,0.149839879,01/10/21,01/07/26,17752.17926
1396,Car,Mercedes,16582.0616,0.167477436,01/10/21,01/10/26,14888.84424
1397,Car,Civic,14008.7008,0.149223971,01/10/21,01/06/27,11641.43764
1398,Car,Lamborghini,16560.12423,0.18493215,01/10/21,01/08/27,14779.92828
1399,Car,Mercedes,25565.61998,0.134857519,01/10/21,01/12/26,22374.92787
1400,Car,Civic,14619.36028,0.192103881,01/10/21,01/10/26,11381.82551
1401,Car,Civic,20609.68187,0.187581157,01/10/21,01/08/27,17631.4556
1402,Car,Civic,16689.56875,0.149123265,01/10/21,01/02/26,13782.75373
1403,Car,Lamborghini,26616.69392,0.138965663,01/10/21,01/05/27,23330.12076
1404,Car,AlfaRomeo,15106.70585,0.170727533,01/10/21,01/07/27,12232.61369
1405,Car,Lamborghini,17944.08822,0.171582021,01/10/21,01/08/26,14305.32626
1406,Car,AlfaRomeo,12352.94818,0.150739,01/10/21,01/12/26,10576.749
1407,Car,Civic,23374.31187,0.1619083,01/10/21,01/10/26,19006.45583
1408,Car,Civic,17134.64605,0.165648732,01/10/21,01/12/25,13194.9613
1409,Car,AlfaRomeo,27506.41253,0.188113761,01/10/21,01/12/25,23032.24381
1410,Car,Civic,13985.76442,0.15325175,01/10/21,01/11/26,11621.6349
1411,Car,Mercedes,14469.38819,0.130254879,01/10/21,01/09/27,12544.05951
1412,Car,AlfaRomeo,19859.95421,0.174578258,01/10/21,01/12/25,16233.82306
1413,Car,Civic,13386.45152,0.199922023,01/10/21,01/01/26,10431.56346
1414,Car,Civic,19967.98844,0.170949656,01/10/21,01/04/26,16298.26334
1415,Car,AlfaRomeo,17009.14523,0.162633646,01/10/21,01/12/25,14098.59311
1416,Car,Civic,21829.75884,0.143454376,01/10/21,01/04/27,17522.9324
1417,Car,Civic,26399.80696,0.149764046,01/10/21,01/09/27,21196.99301
1418,Car,Lamborghini,8959.809922,0.164263828,01/10/21,01/12/26,6043.565249
1419,Car,Lamborghini,21625.24549,0.183451248,01/10/21,01/11/26,18205.04517
1420,Car,Civic,21613.22486,0.14340203,01/10/21,01/12/25,17361.06336
1421,Car,Civic,16732.97178,0.159138684,01/10/21,01/07/26,14641.13409
1422,Car,Civic,22330.20101,0.17017677,01/10/21,01/10/26,17939.84159
1423,Car,Civic,16619.53849,0.150878162,01/10/21,01/01/27,14061.02731
1424,Car,Civic,17557.77821,0.178744002,01/10/21,01/12/26,14455.31793
1425,Car,Civic,24621.78354,0.194243156,01/10/21,01/09/26,18645.18888
1426,Car,AlfaRomeo,16734.53979,0.185325033,01/10/21,01/01/26,13891.95406
1427,Car,Mercedes,17346.95211,0.171651817,01/10/21,01/02/27,14096.15185
1428,Car,Mercedes,18189.76568,0.156275526,01/10/21,01/04/27,15801.45354
1429,Car,Civic,19961.6058,0.14074964,01/10/21,01/02/26,16075.18223
1430,Car,Civic,20249.12843,0.178133234,01/10/21,01/12/25,17524.88959
1431,Car,Lamborghini,17631.37852,0.168121563,01/10/21,01/06/27,15042.80202
1432,Car,AlfaRomeo,29359.68152,0.157447509,01/10/21,01/12/25,23156.45103
1433,Car,AlfaRomeo,15645.65159,0.199291676,01/10/21,01/09/26,12507.35938
1434,Car,Civic,21643.23059,0.130254879,01/10/21,01/04/26,17489.39302
1435,Car,Lamborghini,15039.22518,0.170304809,01/10/21,01/07/26,12187.93727
1436,Car,Mercedes,18328.08369,0.153949408,01/10/21,01/01/27,14804.11689
1437,Car,Civic,19978.73664,0.199114017,01/10/21,01/09/27,17015.70277
1438,Car,Civic,24348.699,0.188572882,01/10/21,01/09/26,18627.61019
1439,Car,Civic,20991.99474,0.164604479,01/10/21,01/06/27,18170.74594
1440,Car,Civic,13888.37667,0.178147348,01/10/21,01/07/26,10095.76228
1441,Car,Civic,21075.34516,0.14375756,01/10/21,01/11/26,17523.43077
1442,Car,AlfaRomeo,17780.00422,0.1396008,01/10/21,01/04/26,13291.9389
1443,Car,AlfaRomeo,23536.79036,0.15769582,01/10/21,01/10/26,20066.88574
1444,Car,AlfaRomeo,19629.88275,0.177780912,01/10/21,01/11/26,16100.37436
1445,Car,Lamborghini,15631.03379,0.162537782,01/10/21,01/02/27,12485.62206
1446,Car,Civic,26427.54088,0.162187419,01/10/21,01/09/26,21439.84382
1447,Car,Mercedes,24813.48682,0.174717423,01/10/21,01/12/25,20184.88523
1448,Car,Mercedes,20588.69109,0.176934918,01/10/21,01/03/27,16243.03805
1449,Car,Lamborghini,18386.09188,0.148110776,01/10/21,01/05/27,14330.15922
1450,Car,Civic,28666.74286,0.130254879,01/10/21,01/09/27,23933.54799
1451,Car,Civic,18693.95567,0.15249259,01/10/21,01/05/26,16015.70627
1452,Car,Civic,22443.79666,0.139391882,01/10/21,01/03/26,18813.85028
1453,Car,Civic,17295.89071,0.139704204,01/10/21,01/08/26,15628.00707
1454,Car,AlfaRomeo,22348.38204,0.177366256,01/10/21,01/02/27,20959.48725
1455,Car,Lamborghini,19635.74941,0.170051073,01/10/21,01/11/26,17056.59112
1456,Car,AlfaRomeo,24363.91863,0.140725082,01/10/21,01/11/26,21214.21124
1457,Car,Lamborghini,22504.12199,0.179438665,01/10/21,01/05/26,18111.06801
1458,Car,Civic,21304.23033,0.140178963,01/10/21,01/04/26,17379.33194
1459,Car,Mercedes,24807.29793,0.161304516,01/10/21,01/02/26,21233.62695
1460,Car,Civic,16374.17783,0.135760134,01/10/21,01/12/25,14126.13472
1461,Car,Lamborghini,14498.40304,0.157234294,01/10/21,01/03/27,12674.64273
1462,Car,Civic,13194.55587,0.152763449,01/10/21,01/08/26,12346.65463
1463,Car,Civic,14629.80729,0.156241538,01/10/21,01/05/26,12305.43761
1464,Car,Lamborghini,18194.89686,0.130254879,01/10/21,01/11/26,15782.45597
1465,Car,Civic,12055.84145,0.161871561,01/10/21,01/03/26,10456.12969
1466,Car,Lamborghini,24485.85929,0.196939304,01/10/21,01/12/26,20401.91825
1467,Car,Civic,14904.65846,0.181284624,01/10/21,01/03/26,10718.29614
1468,Car,Civic,22311.99045,0.16765113,01/10/21,01/08/26,18549.31879
1469,Car,Mercedes,21814.12301,0.146975922,01/10/21,01/08/27,17422.10688
1470,Car,Civic,9086.289075,0.198415973,01/10/21,01/08/26,6637.125469
1471,Car,Civic,21994.46031,0.166362515,01/10/21,01/03/27,18139.07156
1472,Car,Lamborghini,23320.82512,0.157696228,01/10/21,01/12/25,18203.86748
1473,Car,Mercedes,14132.47026,0.146899653,01/10/21,01/10/26,11951.35945
1474,Car,Lamborghini,26236.03352,0.173208041,01/10/21,01/08/26,21338.05291
1475,Car,AlfaRomeo,21583.54712,0.167638282,01/10/21,01/08/27,17803.5755
1476,Car,Civic,16452.54563,0.180105391,01/10/21,01/07/26,13780.76223
1477,Car,Civic,14544.69944,0.199922023,01/10/21,01/02/27,11797.61599
1478,Car,AlfaRomeo,20332.86119,0.185758176,01/10/21,01/08/27,15868.7263
1479,Car,Civic,15182.97152,0.171755962,01/10/21,01/11/26,13382.55064
1480,Car,Civic,14484.87393,0.186803194,01/10/21,01/06/27,10383.59508
1481,Car,Civic,22954.55798,0.130254879,01/10/21,01/12/25,18308.0142
1482,Car,Mercedes,14991.10634,0.183162983,01/10/21,01/08/27,12200.6897
1483,Car,Civic,14954.82914,0.176819226,01/10/21,01/02/26,12013.23629
1484,Car,Lamborghini,12375.57987,0.196516613,01/10/21,01/07/27,10432.80602
1485,Car,Civic,31188.36111,0.151850679,01/10/21,01/04/26,25615.6775
1486,Car,Civic,24427.92348,0.188086903,01/10/21,01/01/27,19213.03109
1487,Car,Civic,20331.51469,0.174454258,01/10/21,01/04/26,14127.82976
1488,Car,AlfaRomeo,25406.3852,0.167756458,01/10/21,01/08/26,21230.96024
1489,Car,AlfaRomeo,15557.30617,0.157646759,01/10/21,01/04/27,12229.85418
1490,Car,AlfaRomeo,14368.87897,0.170488212,01/10/21,01/08/27,10530.21508
1491,Car,Mercedes,24216.7328,0.178381937,01/10/21,01/05/26,19062.80274
1492,Car,Civic,16256.22373,0.169805096,01/10/21,01/12/26,13330.9774
1493,Car,Civic,24073.18808,0.144787334,01/10/21,01/11/26,20032.32509
1494,Car,Mercedes,21232.66971,0.158785118,01/10/21,01/07/27,17214.4644
1495,Car,AlfaRomeo,20333.52426,0.168682961,01/10/21,01/02/27,16982.16957
1496,Car,Mercedes,8880.005734,0.172011371,01/10/21,01/05/26,6811.559334
1497,Car,Mercedes,22893.48164,0.187320309,01/10/21,01/08/26,18235.9046
1498,Car,Civic,18900.92977,0.192585321,01/10/21,01/08/27,16519.15467
1499,Car,Civic,19194.0204,0.160961211,01/10/21,01/08/27,15254.41969
1500,Car,Lamborghini,24943.0939,0.1518868,01/10/21,01/09/27,20238.96333
